user_id,age,gender,location,user_segment
U_2028,47,F,Gibraltar,Techie
U_2029,35,Non-Binary,New Caledonia,Budget
U_2030,63,Non-Binary,Cameroon,Techie
U_2031,64,M,Bahrain,Premium
U_2032,48,Non-Binary,Brunei Darussalam,Budget
U_2033,55,Non-Binary,Falkland Islands (Malvinas),Budget
U_2034,49,M,Nigeria,General
U_2035,28,F,North Macedonia,Premium
U_2036,62,M,Myanmar,Budget
U_2037,42,M,Mexico,General
U_2038,50,F,Rwanda,Techie
U_2039,55,Non-Binary,Greece,General
U_2040,58,F,Hong Kong,Budget
U_2041,25,Non-Binary,Nepal,General
U_2042,28,Non-Binary,Marshall Islands,General
U_2043,39,F,French Polynesia,Budget
U_2044,68,M,Korea,General
U_2045,41,F,Madagascar,Premium
U_2046,58,Non-Binary,Netherlands,General
U_2047,34,F,Jersey,Budget
U_2048,29,F,Bolivia,Techie
U_2049,63,Non-Binary,South Africa,Premium
U_2050,49,M,Reunion,General
U_2051,32,F,Brazil,Premium
U_2052,33,Non-Binary,Timor-Leste,General
U_2053,39,Non-Binary,Palau,General
U_2054,45,F,Pakistan,Budget
U_2055,37,M,Turkey,General
U_2056,50,F,Seychelles,General
U_2057,27,M,Micronesia,Budget
U_2058,57,M,Saint Helena,Premium
U_2059,49,M,Tonga,Techie
U_2060,67,M,Cuba,Budget
U_2061,50,F,Jersey,Budget
U_2062,19,Non-Binary,Korea,Budget
U_2063,50,Non-Binary,Tuvalu,Budget
U_2064,50,Non-Binary,Denmark,Premium
U_2065,58,Non-Binary,Isle of Man,Budget
U_2066,30,Non-Binary,Guadeloupe,General
U_2067,47,Non-Binary,Sweden,General
U_2068,50,F,Korea,Budget
U_2069,30,M,Iran,General
U_2070,69,Non-Binary,Israel,General
U_2071,43,F,Saint Lucia,General
U_2072,39,Non-Binary,Bhutan,Budget
U_2073,56,Non-Binary,Germany,Budget
U_2074,19,M,Japan,General
U_2075,55,M,Germany,General
U_2076,56,M,Papua New Guinea,General
U_2077,43,Non-Binary,Equatorial Guinea,General
U_2078,63,Non-Binary,Holy See (Vatican City State),Budget
U_2079,67,Non-Binary,Zimbabwe,Techie
U_2080,32,M,Cape Verde,Budget
U_2081,51,F,Poland,Budget
U_2082,59,Non-Binary,Uzbekistan,General
U_2083,61,Non-Binary,Lebanon,Budget
U_2084,66,Non-Binary,Bangladesh,Techie
U_2085,57,F,Bermuda,General
U_2086,28,Non-Binary,Switzerland,Budget
U_2087,20,F,Belize,General
U_2088,23,Non-Binary,Bermuda,General
U_2089,26,F,Jersey,Techie
U_2090,23,Non-Binary,Bhutan,Budget
U_2091,26,M,Samoa,Premium
U_2092,56,M,Saint Vincent and the Grenadines,Premium
U_2093,48,M,Holy See (Vatican City State),Premium
U_2094,49,M,Sudan,Budget
U_2095,58,Non-Binary,Bulgaria,General
U_2096,67,M,Moldova,Budget
U_2097,29,F,Bahamas,General
U_2098,25,M,Namibia,Budget
U_2099,25,M,Zimbabwe,Techie
U_2100,67,M,Monaco,General
U_2101,45,Non-Binary,Monaco,Budget
U_2102,37,M,Greenland,Budget
U_2103,64,F,Paraguay,General
U_2104,24,M,British Virgin Islands,General
U_2105,28,M,Isle of Man,General
U_2106,37,M,Guinea,Premium
U_2107,33,F,Tunisia,Budget
U_2108,21,M,Papua New Guinea,General
U_2109,23,F,Wallis and Futuna,General
U_2110,39,F,Sao Tome and Principe,Techie
U_2111,43,M,Jamaica,General
U_2112,20,F,Trinidad and Tobago,Techie
U_2113,58,Non-Binary,United States Virgin Islands,Premium
U_2114,59,M,Saint Helena,Budget
U_2115,31,M,Austria,Premium
U_2116,28,F,France,Techie
U_2117,35,F,Netherlands Antilles,Budget
U_2118,29,M,Georgia,Premium
U_2119,40,Non-Binary,Guinea,General
U_2120,29,F,Bosnia and Herzegovina,General
U_2121,30,F,Morocco,Techie
U_2122,42,Non-Binary,Madagascar,General
U_2123,62,Non-Binary,Croatia,Budget
U_2124,68,M,Cape Verde,Techie
U_2125,36,Non-Binary,Palestinian Territory,General
U_2126,63,M,Liberia,Techie
U_2127,53,Non-Binary,Czech Republic,Premium
U_2128,62,F,Tanzania,Budget
U_2129,25,M,Botswana,General
U_2130,46,M,Guernsey,Techie
U_2131,49,M,Tanzania,General
U_2132,68,Non-Binary,Moldova,Techie
U_2133,61,F,Heard Island and McDonald Islands,General
U_2134,35,M,Brazil,General
U_2135,23,M,Serbia,General
U_2136,35,M,Fiji,Premium
U_2137,36,M,Montserrat,Techie
U_2138,39,F,Czech Republic,General
U_2139,54,Non-Binary,Sri Lanka,Premium
U_2140,49,F,Japan,Premium
U_2141,58,M,Tanzania,Budget
U_2142,20,F,Monaco,General
U_2143,45,M,Seychelles,Budget
U_2144,27,Non-Binary,Svalbard & Jan Mayen Islands,Techie
U_2145,68,Non-Binary,Nigeria,Premium
U_2146,52,Non-Binary,Nicaragua,Premium
U_2147,46,M,Peru,General
U_2148,32,F,Norway,Budget
U_2149,50,Non-Binary,Moldova,Techie
U_2150,24,M,Anguilla,General
U_2151,29,M,New Caledonia,General
U_2152,66,F,Vanuatu,Budget
U_2153,47,Non-Binary,Palestinian Territory,General
U_2154,38,M,Switzerland,General
U_2155,48,F,Puerto Rico,General
U_2156,41,Non-Binary,Ethiopia,Techie
U_2157,37,F,Antarctica (the territory South of 60 deg S),Techie
U_2158,54,F,Cocos (Keeling) Islands,General
U_2159,21,M,Faroe Islands,General
U_2160,45,M,Reunion,Premium
U_2161,61,M,Serbia,Budget
U_2162,37,F,Georgia,Premium
U_2163,41,M,Uruguay,Premium
U_2164,67,F,Guadeloupe,Budget
U_2165,66,F,Guernsey,Budget
U_2166,68,M,Albania,General
U_2167,49,Non-Binary,Cocos (Keeling) Islands,Budget
U_2168,58,Non-Binary,Trinidad and Tobago,General
U_2169,53,Non-Binary,Cambodia,Budget
U_2170,51,F,Mongolia,Premium
U_2171,53,F,Palestinian Territory,Budget
U_2172,19,F,Iran,Budget
U_2173,32,M,Bangladesh,General
U_2174,51,F,Cambodia,General
U_2175,53,M,Saint Vincent and the Grenadines,Budget
U_2176,23,M,North Macedonia,Techie
U_2177,56,Non-Binary,Antarctica (the territory South of 60 deg S),Techie
U_2178,59,Non-Binary,Bermuda,General
U_2179,68,Non-Binary,San Marino,General
U_2180,68,M,Marshall Islands,Techie
U_2181,29,M,Cuba,General
U_2182,20,M,Honduras,General
U_2183,62,F,Italy,Budget
U_2184,35,M,Korea,Premium
U_2185,57,Non-Binary,Guam,General
U_2186,38,Non-Binary,Cayman Islands,General
U_2187,32,M,Heard Island and McDonald Islands,Techie
U_2188,50,M,Georgia,Techie
U_2189,52,Non-Binary,Saint Helena,Premium
U_2190,43,M,Greece,Techie
U_2191,25,Non-Binary,Singapore,General
U_2192,53,F,Western Sahara,Premium
U_2193,65,Non-Binary,Montenegro,General
U_2194,47,F,Nepal,General
U_2195,40,M,Belize,Budget
U_2196,59,M,Turks and Caicos Islands,Techie
U_2197,61,F,Austria,Premium
U_2198,31,M,Cape Verde,General
U_2199,31,F,Cayman Islands,Budget
U_2200,19,M,Saudi Arabia,Techie
U_2201,54,Non-Binary,Niger,General
U_2202,22,M,Australia,Premium
U_2203,55,Non-Binary,Peru,General
U_2204,62,Non-Binary,Belgium,General
U_2205,58,F,Faroe Islands,Budget
U_2206,64,M,Kenya,Budget
U_2207,31,F,Panama,General
U_2208,56,M,Jamaica,General
U_2209,42,Non-Binary,Libyan Arab Jamahiriya,Budget
U_2210,37,Non-Binary,New Caledonia,Budget
U_2211,19,M,Kenya,Budget
U_2212,56,M,Israel,General
U_2213,23,F,Faroe Islands,Budget
U_2214,34,M,Cuba,Techie
U_2215,42,M,Saudi Arabia,General
U_2216,45,M,Malaysia,Budget
U_2217,19,F,Brazil,Techie
U_2218,52,M,Guatemala,Budget
U_2219,54,Non-Binary,Jersey,General
U_2220,22,F,Bouvet Island (Bouvetoya),Budget
U_2221,18,F,Finland,General
U_2222,57,Non-Binary,Philippines,General
U_2223,29,Non-Binary,Philippines,Budget
U_2224,53,Non-Binary,Nauru,Budget
U_2225,62,M,Libyan Arab Jamahiriya,Premium
U_2226,40,Non-Binary,Malta,Budget
U_2227,64,M,Papua New Guinea,General
U_2228,48,F,Gambia,General
U_2229,28,F,Aruba,Techie
U_2230,27,Non-Binary,Cyprus,Techie
U_2231,20,M,Indonesia,Techie
U_2232,31,Non-Binary,Netherlands Antilles,General
U_2233,33,Non-Binary,Azerbaijan,Premium
U_2234,27,M,Albania,Budget
U_2235,46,Non-Binary,Costa Rica,Budget
U_2236,27,F,Gabon,Techie
U_2237,29,Non-Binary,Yemen,Premium
U_2238,47,M,Croatia,Premium
U_2239,58,M,Seychelles,Budget
U_2240,18,F,Burundi,General
U_2241,22,M,Serbia,Budget
U_2242,37,M,Equatorial Guinea,Budget
U_2243,25,F,French Guiana,Premium
U_2244,60,Non-Binary,Greece,Budget
U_2245,29,F,British Indian Ocean Territory (Chagos Archipelago),Techie
U_2246,18,Non-Binary,Albania,Premium
U_2247,37,F,Luxembourg,Premium
U_2248,45,Non-Binary,San Marino,Techie
U_2249,60,F,Jersey,Budget
U_2250,54,Non-Binary,China,Budget
U_2251,64,F,Bulgaria,General
U_2252,54,Non-Binary,Hong Kong,Premium
U_2253,29,F,Martinique,Premium
U_2254,54,M,Romania,Budget
U_2255,66,Non-Binary,Denmark,Techie
U_2256,66,F,Macao,Techie
U_2257,61,Non-Binary,Monaco,Techie
U_2258,45,Non-Binary,Syrian Arab Republic,General
U_2259,64,F,Paraguay,Budget
U_2260,32,Non-Binary,Sri Lanka,Budget
U_2261,23,F,Guinea,General
U_2262,61,M,Barbados,General
U_2263,37,Non-Binary,Indonesia,Budget
U_2264,67,M,Tokelau,Techie
U_2265,31,Non-Binary,Saint Vincent and the Grenadines,Budget
U_2266,19,Non-Binary,Armenia,Budget
U_2267,26,Non-Binary,Jordan,Premium
U_2268,54,F,Andorra,Budget
U_2269,37,M,Kuwait,General
U_2270,43,Non-Binary,Uruguay,Techie
U_2271,46,F,Belarus,Budget
U_2272,18,Non-Binary,Tokelau,Budget
U_2273,52,F,Germany,General
U_2274,23,Non-Binary,Morocco,Budget
U_2275,54,M,Japan,Techie
U_2276,22,M,Montserrat,Premium
U_2277,50,Non-Binary,Iraq,Techie
U_2278,66,F,Russian Federation,Premium
U_2279,68,Non-Binary,Northern Mariana Islands,Budget
U_2280,31,F,Israel,Budget
U_2281,29,Non-Binary,French Guiana,Budget
U_2282,59,F,Brazil,Premium
U_2283,37,M,Iraq,General
U_2284,67,Non-Binary,Angola,Budget
U_2285,41,M,Greece,Budget
U_2286,60,M,Chile,Techie
U_2287,51,Non-Binary,Spain,Techie
U_2288,42,Non-Binary,Yemen,General
U_2289,67,F,Niger,Techie
U_2290,46,F,Kuwait,Techie
U_2291,56,M,Switzerland,Techie
U_2292,48,F,Portugal,General
U_2293,64,F,Uruguay,General
U_2294,60,Non-Binary,Guyana,Premium
U_2295,67,F,Benin,Budget
U_2296,40,M,Jordan,Budget
U_2297,61,F,Tanzania,Techie
U_2298,55,M,Botswana,General
U_2299,37,Non-Binary,Ecuador,Techie
U_2300,40,M,Jordan,Budget
U_2301,62,F,Namibia,General
U_2302,69,Non-Binary,Iran,General
U_2303,33,F,Malta,Budget
U_2304,67,Non-Binary,Belgium,General
U_2305,59,Non-Binary,Indonesia,Premium
U_2306,25,F,Trinidad and Tobago,General
U_2307,67,F,Georgia,General
U_2308,38,Non-Binary,Samoa,Techie
U_2309,18,Non-Binary,Guadeloupe,General
U_2310,25,F,Cyprus,General
U_2311,46,M,Grenada,Techie
U_2312,49,F,Slovakia (Slovak Republic),Premium
U_2313,55,Non-Binary,Chile,General
U_2314,22,F,Belarus,Budget
U_2315,64,M,Malawi,Premium
U_2316,39,F,North Macedonia,General
U_2317,64,Non-Binary,Brazil,General
U_2318,51,F,Marshall Islands,Premium
U_2319,18,Non-Binary,Malawi,Budget
U_2320,43,Non-Binary,Congo,Premium
U_2321,60,F,United Kingdom,Budget
U_2322,27,Non-Binary,Singapore,Budget
U_2323,47,Non-Binary,Guernsey,General
U_2324,67,M,Guernsey,Budget
U_2325,35,M,Saint Lucia,Techie
U_2326,34,M,Svalbard & Jan Mayen Islands,Premium
U_2327,43,M,Oman,General
U_2328,25,Non-Binary,Suriname,Premium
U_2329,64,F,Cameroon,Budget
U_2330,57,Non-Binary,Dominica,Budget
U_2331,66,Non-Binary,Bosnia and Herzegovina,Techie
U_2332,29,Non-Binary,Cameroon,Techie
U_2333,44,F,Equatorial Guinea,Premium
U_2334,25,M,Congo,Premium
U_2335,42,Non-Binary,China,Budget
U_2336,63,Non-Binary,Netherlands,Techie
U_2337,21,M,Cape Verde,Techie
U_2338,50,Non-Binary,Senegal,Budget
U_2339,18,F,Senegal,Budget
U_2340,36,Non-Binary,Palau,Budget
U_2341,48,Non-Binary,Belarus,Budget
U_2342,33,M,Christmas Island,Techie
U_2343,31,Non-Binary,Zambia,Budget
U_2344,65,Non-Binary,Sierra Leone,Budget
U_2345,22,F,Niue,Budget
U_2346,58,M,Lithuania,General
U_2347,43,M,Kyrgyz Republic,General
U_2348,45,F,Saudi Arabia,Budget
U_2349,19,Non-Binary,Mongolia,Premium
U_2350,67,M,Senegal,Budget
U_2351,23,M,Mozambique,Techie
U_2352,26,Non-Binary,Kiribati,Budget
U_2353,50,Non-Binary,Pitcairn Islands,General
U_2354,58,M,Uzbekistan,Techie
U_2355,42,Non-Binary,Turkmenistan,General
U_2356,65,M,Mongolia,Budget
U_2357,30,Non-Binary,Norway,General
U_2358,26,Non-Binary,North Macedonia,General
U_2359,30,F,Nigeria,Budget
U_2360,48,Non-Binary,Gibraltar,Premium
U_2361,58,F,Tonga,Budget
U_2362,28,Non-Binary,Niue,Budget
U_2363,21,M,Germany,Budget
U_2364,51,M,Canada,Techie
U_2365,55,Non-Binary,Kazakhstan,Premium
U_2366,63,Non-Binary,Bangladesh,General
U_2367,21,M,Latvia,Budget
U_2368,55,Non-Binary,Kenya,General
U_2369,36,F,Norfolk Island,Budget
U_2370,23,F,Gabon,General
U_2371,51,F,South Africa,Premium
U_2372,35,F,Falkland Islands (Malvinas),Budget
U_2373,30,F,Nauru,General
U_2374,58,Non-Binary,Azerbaijan,Premium
U_2375,40,Non-Binary,Guinea,General
U_2376,36,F,Madagascar,Techie
U_2377,62,Non-Binary,Barbados,Techie
U_2378,28,Non-Binary,Georgia,Techie
U_2379,18,F,Kyrgyz Republic,General
U_2380,41,Non-Binary,Korea,Budget
U_2381,24,Non-Binary,Argentina,General
U_2382,42,Non-Binary,Azerbaijan,General
U_2383,38,F,Heard Island and McDonald Islands,Budget
U_2384,32,Non-Binary,Switzerland,Budget
U_2385,18,M,France,General
U_2386,29,M,Belarus,Premium
U_2387,24,F,Oman,Premium
U_2388,32,M,Tonga,Budget
U_2389,38,F,Timor-Leste,Techie
U_2390,36,M,Bermuda,Budget
U_2391,46,M,Nicaragua,Techie
U_2392,42,M,Nepal,General
U_2393,50,F,Madagascar,Budget
U_2394,66,F,Hungary,Techie
U_2395,49,Non-Binary,Kyrgyz Republic,General
U_2396,66,F,Mozambique,General
U_2397,52,M,Micronesia,General
U_2398,61,M,Zimbabwe,Premium
U_2399,55,F,Somalia,General
U_2400,43,F,Saint Vincent and the Grenadines,Budget
U_2401,28,F,Ukraine,Budget
U_2402,52,Non-Binary,Armenia,Budget
U_2403,25,M,Korea,Premium
U_2404,63,Non-Binary,United States of America,General
U_2405,31,Non-Binary,Sudan,Premium
U_2406,27,M,Montserrat,General
U_2407,19,M,Pakistan,General
U_2408,63,F,Comoros,Techie
U_2409,26,F,Gibraltar,Premium
U_2410,20,Non-Binary,Netherlands,Techie
U_2411,38,F,Lebanon,Premium
U_2412,43,F,Macao,Budget
U_2413,25,M,Canada,General
U_2414,65,M,Bahamas,Budget
U_2415,19,F,Korea,Budget
U_2416,23,M,Bosnia and Herzegovina,General
U_2417,45,F,Sudan,Premium
U_2418,46,M,United Arab Emirates,General
U_2419,43,M,Taiwan,Premium
U_2420,42,M,Guam,Premium
U_2421,29,M,Rwanda,Budget
U_2422,22,F,Belize,Premium
U_2423,51,Non-Binary,Madagascar,Premium
U_2424,65,M,Oman,General
U_2425,54,F,China,Techie
U_2426,32,F,Armenia,General
U_2427,61,M,Egypt,Budget
U_2428,53,Non-Binary,Russian Federation,Techie
U_2429,32,M,Kazakhstan,Techie
U_2430,60,F,Kazakhstan,General
U_2431,65,Non-Binary,Malta,Budget
U_2432,40,F,Mali,Techie
U_2433,23,M,New Zealand,General
U_2434,63,Non-Binary,Cayman Islands,Budget
U_2435,67,F,Haiti,General
U_2436,61,F,Holy See (Vatican City State),Budget
U_2437,60,F,United States Virgin Islands,General
U_2438,62,M,Finland,General
U_2439,38,Non-Binary,Iceland,General
U_2440,40,M,Ireland,Premium
U_2441,60,M,Singapore,Budget
U_2442,33,M,Guadeloupe,General
U_2443,64,Non-Binary,Philippines,Techie
U_2444,32,M,Netherlands Antilles,Budget
U_2445,42,M,Austria,General
U_2446,53,M,Somalia,Techie
U_2447,28,M,Norfolk Island,Budget
U_2448,68,F,Oman,Budget
U_2449,32,M,Grenada,Budget
U_2450,21,F,Bahrain,Techie
U_2451,38,M,Greenland,Techie
U_2452,30,Non-Binary,Bhutan,Techie
U_2453,39,F,Moldova,General
U_2454,36,F,Philippines,General
U_2455,51,F,Hungary,Techie
U_2456,31,F,Finland,Budget
U_2457,21,Non-Binary,El Salvador,General
U_2458,65,M,Saint Kitts and Nevis,Premium
U_2459,69,F,Timor-Leste,Techie
U_2460,63,Non-Binary,Palestinian Territory,Techie
U_2461,44,F,United States of America,Premium
U_2462,46,M,Netherlands,General
U_2463,64,F,Tunisia,Budget
U_2464,45,Non-Binary,Canada,General
U_2465,52,M,Grenada,Budget
U_2466,25,Non-Binary,Belgium,General
U_2467,33,M,Myanmar,Budget
U_2468,59,M,Panama,Budget
U_2469,53,M,Cambodia,Premium
U_2470,47,F,United States Virgin Islands,Premium
U_2471,35,Non-Binary,Guernsey,Budget
U_2472,19,Non-Binary,Georgia,Techie
U_2473,66,Non-Binary,Palau,Premium
U_2474,30,M,Qatar,Budget
U_2475,21,F,Panama,Premium
U_2476,43,M,India,General
U_2477,42,Non-Binary,Bulgaria,General
U_2478,47,F,Nepal,General
U_2479,28,F,Russian Federation,General
U_2480,24,F,Wallis and Futuna,Premium
U_2481,48,Non-Binary,Belize,Budget
U_2482,61,F,Georgia,Budget
U_2483,27,F,Monaco,General
U_2484,56,M,Honduras,General
U_2485,30,M,Norway,Techie
U_2486,48,F,Somalia,Budget
U_2487,24,F,Greenland,Budget
U_2488,66,M,Suriname,Premium
U_2489,59,M,Brunei Darussalam,Techie
U_2490,59,M,Paraguay,Budget
U_2491,53,Non-Binary,Reunion,General
U_2492,37,Non-Binary,Switzerland,Premium
U_2493,21,M,Yemen,General
U_2494,24,F,Saint Vincent and the Grenadines,General
U_2495,18,M,Poland,General
U_2496,61,Non-Binary,United States Minor Outlying Islands,Techie
U_2497,62,F,Malta,Techie
U_2498,59,Non-Binary,Bermuda,Techie
U_2499,64,F,Oman,Techie
U_2500,30,Non-Binary,Paraguay,Techie
U_2501,39,F,Jamaica,General
U_2502,38,F,Malawi,General
U_2503,39,F,Guyana,General
U_2504,45,F,Andorra,General
U_2505,26,Non-Binary,Guyana,Budget
U_2506,43,Non-Binary,Georgia,Budget
U_2507,26,F,Cocos (Keeling) Islands,Techie
U_2508,32,F,Zambia,Techie
U_2509,27,Non-Binary,Croatia,General
U_2510,41,F,Guam,Premium
U_2511,59,F,Yemen,Techie
U_2512,25,F,Seychelles,Techie
U_2513,41,M,Libyan Arab Jamahiriya,Budget
U_2514,33,F,Congo,Techie
U_2515,66,M,Czech Republic,General
U_2516,43,F,Burundi,Budget
U_2517,44,Non-Binary,Cape Verde,Techie
U_2518,54,M,Belarus,Techie
U_2519,21,M,French Polynesia,Budget
U_2520,67,F,Tanzania,Budget
U_2521,41,F,Solomon Islands,General
U_2522,36,M,Bolivia,Premium
U_2523,53,Non-Binary,Madagascar,Budget
U_2524,56,Non-Binary,Sierra Leone,Budget
U_2525,27,F,Mauritius,General
U_2526,42,Non-Binary,Syrian Arab Republic,Techie
U_2527,35,Non-Binary,Saint Vincent and the Grenadines,Techie
U_2528,36,F,Turks and Caicos Islands,Budget
U_2529,53,Non-Binary,Malta,General
U_2530,27,F,Argentina,Premium
U_2531,50,M,Panama,Premium
U_2532,67,F,Guadeloupe,Techie
U_2533,22,M,Turkey,Premium
U_2534,64,M,Seychelles,General
U_2535,66,Non-Binary,Niger,General
U_2536,52,Non-Binary,Bulgaria,Premium
U_2537,61,Non-Binary,Nepal,General
U_2538,51,F,Honduras,General
U_2539,50,Non-Binary,Cape Verde,General
U_2540,38,M,Central African Republic,Budget
U_2541,34,Non-Binary,Cocos (Keeling) Islands,Techie
U_2542,39,Non-Binary,Switzerland,Budget
U_2543,65,F,Puerto Rico,General
U_2544,54,F,Sierra Leone,Budget
U_2545,32,M,Nigeria,Techie
U_2546,52,F,Sudan,Premium
U_2547,45,Non-Binary,United Kingdom,Premium
U_2548,24,F,Chad,Techie
U_2549,49,M,Saint Helena,General
U_2550,28,Non-Binary,Kazakhstan,Techie
U_2551,27,M,Aruba,General
U_2552,26,F,Isle of Man,Budget
U_2553,31,F,Haiti,Techie
U_2554,30,M,Philippines,Techie
U_2555,42,Non-Binary,Saint Helena,Budget
U_2556,19,F,Dominica,Techie
U_2557,52,F,Kenya,General
U_2558,24,Non-Binary,New Zealand,Techie
U_2559,38,F,Finland,General
U_2560,35,M,Sao Tome and Principe,Techie
U_2561,20,F,San Marino,Budget
U_2562,59,F,Slovenia,Budget
U_2563,56,Non-Binary,Kiribati,Techie
U_2564,58,M,Djibouti,Budget
U_2565,66,Non-Binary,Martinique,Budget
U_2566,28,F,Dominican Republic,Premium
U_2567,56,F,Georgia,Techie
U_2568,41,Non-Binary,Sudan,Premium
U_2569,63,Non-Binary,Slovenia,General
U_2570,36,Non-Binary,Latvia,Techie
U_2571,21,M,United Kingdom,Premium
U_2572,43,F,Syrian Arab Republic,General
U_2573,55,Non-Binary,Congo,Techie
U_2574,59,F,Heard Island and McDonald Islands,Techie
U_2575,49,M,Philippines,Techie
U_2576,56,M,Yemen,Budget
U_2577,62,M,Montserrat,General
U_2578,63,M,Kazakhstan,Premium
U_2579,53,F,Kyrgyz Republic,General
U_2580,57,M,Seychelles,General
U_2581,54,M,Finland,Techie
U_2582,50,Non-Binary,Slovakia (Slovak Republic),Budget
U_2583,53,M,Hong Kong,Budget
U_2584,20,Non-Binary,Macao,Premium
U_2585,26,M,Marshall Islands,Techie
U_2586,25,M,Italy,Budget
U_2587,50,Non-Binary,Central African Republic,Techie
U_2588,23,M,Svalbard & Jan Mayen Islands,Budget
U_2589,58,F,Cook Islands,General
U_2590,56,F,Spain,Budget
U_2591,21,M,Netherlands,General
U_2592,30,F,Burundi,General
U_2593,66,Non-Binary,Tunisia,Techie
U_2594,19,M,El Salvador,General
U_2595,22,M,Austria,Premium
U_2596,61,Non-Binary,Norway,Techie
U_2597,44,Non-Binary,Liberia,Premium
U_2598,49,Non-Binary,Tunisia,Premium
U_2599,38,M,Holy See (Vatican City State),Techie
U_2600,25,Non-Binary,Micronesia,Techie
U_2601,55,Non-Binary,Vietnam,Techie
U_2602,25,F,Bosnia and Herzegovina,Budget
U_2603,67,F,Rwanda,Premium
U_2604,20,M,Tanzania,Budget
U_2605,61,F,Maldives,Budget
U_2606,20,F,Thailand,Budget
U_2607,39,Non-Binary,British Virgin Islands,Budget
U_2608,23,Non-Binary,Finland,Budget
U_2609,19,F,Belize,General
U_2610,40,F,Serbia,Budget
U_2611,61,F,Central African Republic,General
U_2612,19,M,Faroe Islands,Budget
U_2613,55,M,Korea,General
U_2614,34,M,United Kingdom,Techie
U_2615,52,F,Malaysia,Premium
U_2616,51,F,Cameroon,Techie
U_2617,40,M,Switzerland,Premium
U_2618,47,M,Jordan,Techie
U_2619,69,F,Bermuda,Budget
U_2620,25,Non-Binary,Yemen,General
U_2621,39,M,United States Minor Outlying Islands,Premium
U_2622,61,F,Cyprus,Premium
U_2623,53,F,Svalbard & Jan Mayen Islands,General
U_2624,22,Non-Binary,Korea,Premium
U_2625,30,F,Turks and Caicos Islands,General
U_2626,46,F,Guernsey,Techie
U_2627,48,M,Venezuela,General
U_2628,64,M,Anguilla,Budget
U_2629,33,Non-Binary,Israel,General
U_2630,59,Non-Binary,Austria,General
U_2631,47,F,Indonesia,Budget
U_2632,33,M,Macao,Budget
U_2633,29,Non-Binary,Holy See (Vatican City State),Premium
U_2634,34,Non-Binary,Dominica,General
U_2635,33,Non-Binary,Hungary,Budget
U_2636,29,F,Belgium,Techie
U_2637,25,M,Holy See (Vatican City State),Budget
U_2638,37,Non-Binary,Czech Republic,Premium
U_2639,20,M,Antarctica (the territory South of 60 deg S),Techie
U_2640,33,Non-Binary,Ghana,General
U_2641,47,Non-Binary,Venezuela,Techie
U_2642,62,M,Bolivia,General
U_2643,40,M,Taiwan,Techie
U_2644,45,M,Rwanda,Budget
U_2645,68,F,Pakistan,Premium
U_2646,57,Non-Binary,Grenada,Techie
U_2647,22,F,Somalia,General
U_2648,37,M,Cameroon,General
U_2649,57,Non-Binary,Burundi,Budget
U_2650,61,F,Argentina,Budget
U_2651,18,Non-Binary,France,Budget
U_2652,47,F,United States Virgin Islands,General
U_2653,38,M,Switzerland,General
U_2654,37,F,Latvia,General
U_2655,23,Non-Binary,Qatar,Premium
U_2656,39,Non-Binary,Switzerland,Techie
U_2657,35,Non-Binary,Burundi,Techie
U_2658,25,Non-Binary,Senegal,Budget
U_2659,56,M,Romania,Techie
U_2660,49,F,Latvia,Budget
U_2661,50,M,Kiribati,Budget
U_2662,33,M,Nicaragua,General
U_2663,29,M,Albania,General
U_2664,55,Non-Binary,United Kingdom,Premium
U_2665,69,Non-Binary,Belgium,Techie
U_2666,51,Non-Binary,Andorra,Premium
U_2667,31,F,Equatorial Guinea,General
U_2668,53,Non-Binary,Cuba,General
U_2669,50,F,Syrian Arab Republic,General
U_2670,40,Non-Binary,Canada,General
U_2671,67,Non-Binary,Mexico,Budget
U_2672,62,M,Wallis and Futuna,Premium
U_2673,19,M,Saint Lucia,Techie
U_2674,58,M,New Caledonia,Premium
U_2675,38,F,Marshall Islands,General
U_2676,19,F,Jamaica,Premium
U_2677,44,Non-Binary,Bouvet Island (Bouvetoya),Budget
U_2678,26,F,Singapore,Premium
U_2679,18,Non-Binary,France,General
U_2680,28,F,Dominica,Budget
U_2681,20,F,Gabon,Techie
U_2682,69,F,British Virgin Islands,Premium
U_2683,40,M,Australia,Budget
U_2684,43,F,Dominican Republic,Techie
U_2685,21,M,Italy,General
U_2686,35,M,Northern Mariana Islands,Techie
U_2687,23,F,South Africa,General
U_2688,52,Non-Binary,Nigeria,Budget
U_2689,39,Non-Binary,Kuwait,Budget
U_2690,60,Non-Binary,Bahrain,General
U_2691,32,F,Bouvet Island (Bouvetoya),Premium
U_2692,39,Non-Binary,Taiwan,Techie
U_2693,54,M,United Kingdom,General
U_2694,69,Non-Binary,Luxembourg,Premium
U_2695,59,F,Nepal,General
U_2696,29,Non-Binary,Mauritania,Budget
U_2697,64,M,Andorra,Budget
U_2698,66,F,Norfolk Island,Budget
U_2699,59,Non-Binary,Malaysia,General
U_2700,55,F,Morocco,Budget
U_2701,35,F,Dominican Republic,General
U_2702,62,F,Saint Barthelemy,General
U_2703,52,Non-Binary,Cambodia,Techie
U_2704,47,F,French Guiana,Techie
U_2705,41,Non-Binary,Japan,Techie
U_2706,59,M,Afghanistan,Premium
U_2707,47,Non-Binary,Nicaragua,Techie
U_2708,31,M,Guinea,Techie
