item_id,category,price,content_tags
I_1806,Home,89.01,"dream, guess, huge"
I_1807,Home,6.58,"particularly, wish, their"
I_1808,Fashion,53.01,"south, able, that"
I_1809,Beauty,11.61,"I, structure, understand"
I_1810,Beauty,32.92,"agent, but, most"
I_1811,Home,25.81,"week, seem, eat"
I_1812,Beauty,56.23,"later, rather, thank"
I_1813,Home,39.75,"method, produce, about"
I_1814,Home,97.13,"point, walk, focus"
I_1815,Home,20.46,"plant, them, wide"
I_1816,Electronics,58.4,"save, question, do"
I_1817,Electronics,37.7,"machine, school, soldier"
I_1818,Electronics,8.95,"give, voice, walk"
I_1819,Electronics,15.88,"live, probably, record"
I_1820,Books,29.37,"beyond, his, parent"
I_1821,Fashion,80.63,"Republican, thank, then"
I_1822,Fashion,47.99,"size, respond, all"
I_1823,Home,13.01,"marriage, beautiful, strategy"
I_1824,Beauty,29.6,"you, would, level"
I_1825,Electronics,166.38,"to, western, lot"
I_1826,Fashion,36.2,"music, during, color"
I_1827,Fashion,25.49,"want, record, black"
I_1828,Electronics,49.08,"year, ahead, upon"
I_1829,Books,60.99,"force, himself, exactly"
I_1830,Books,22.99,"rest, program, week"
I_1831,Fashion,49.5,"provide, program, two"
I_1832,Books,25.45,"plant, man, somebody"
I_1833,Electronics,58.88,"four, difference, office"
I_1834,Fashion,37.93,"under, ask, gas"
I_1835,Electronics,48.69,"travel, sea, rise"
I_1836,Books,18.04,"president, size, whom"
I_1837,Electronics,17.17,"join, do, else"
I_1838,Books,70.56,"fact, born, future"
I_1839,Books,31.08,"or, could, walk"
I_1840,Electronics,41.6,"of, camera, finish"
I_1841,Books,25.92,"herself, say, financial"
I_1842,Home,67.96,"operation, couple, hold"
I_1843,Electronics,20.36,"interest, side, something"
I_1844,Home,29.71,"value, call, professional"
I_1845,Electronics,62.1,"opportunity, blood, across"
I_1846,Books,84.64,"system, firm, staff"
I_1847,Books,21.78,"father, despite, quite"
I_1848,Fashion,158.82,"challenge, exist, section"
I_1849,Fashion,42.55,"support, still, alone"
I_1850,Home,14.38,"floor, maybe, read"
I_1851,Books,44.49,"event, summer, off"
I_1852,Fashion,24.38,"piece, democratic, factor"
I_1853,Books,46.86,"whom, arrive, special"
I_1854,Electronics,32.0,"check, respond, summer"
I_1855,Fashion,35.14,"various, different, save"
I_1856,Home,15.97,"type, simply, task"
I_1857,Fashion,73.12,"road, federal, spring"
I_1858,Books,13.13,"treatment, city, again"
I_1859,Beauty,13.64,"hot, institution, list"
I_1860,Beauty,44.43,"give, hot, author"
I_1861,Books,119.38,"risk, executive, type"
I_1862,Electronics,24.98,"red, nature, best"
I_1863,Fashion,58.02,"food, social, tend"
I_1864,Beauty,78.15,"approach, various, fight"
I_1865,Electronics,63.54,"pressure, officer, kind"
I_1866,Books,25.82,"lot, today, decide"
I_1867,Electronics,13.83,"source, crime, prepare"
I_1868,Books,5.66,"gun, task, big"
I_1869,Fashion,26.84,"size, teach, heavy"
I_1870,Electronics,84.98,"work, quickly, collection"
I_1871,Fashion,13.47,"argue, green, listen"
I_1872,Electronics,57.98,"war, bring, middle"
I_1873,Books,15.49,"full, its, chance"
I_1874,Books,36.05,"reveal, each, budget"
I_1875,Electronics,58.34,"however, few, other"
I_1876,Books,19.54,"common, seat, simply"
I_1877,Home,37.95,"yard, provide, bed"
I_1878,Home,23.76,"less, stand, him"
I_1879,Fashion,58.21,"place, knowledge, activity"
I_1880,Home,39.97,"bring, business, political"
I_1881,Home,34.65,"training, different, only"
I_1882,Beauty,115.2,"would, look, really"
I_1883,Beauty,56.25,"behind, or, himself"
I_1884,Beauty,19.06,"yourself, reflect, fear"
I_1885,Beauty,30.92,"by, foot, research"
I_1886,Books,31.16,"television, Mr, if"
I_1887,Fashion,35.31,"red, hour, stage"
I_1888,Fashion,249.54,"situation, morning, ask"
I_1889,Home,44.55,"student, much, standard"
I_1890,Fashion,6.5,"prepare, send, debate"
I_1891,Home,21.45,"probably, bring, television"
I_1892,Fashion,7.06,"receive, accept, language"
I_1893,Electronics,25.44,"fire, always, offer"
I_1894,Electronics,6.75,"present, because, either"
I_1895,Fashion,16.49,"send, be, by"
I_1896,Books,9.81,"fear, whom, commercial"
I_1897,Home,45.03,"with, probably, eat"
I_1898,Fashion,33.13,"animal, watch, toward"
I_1899,Home,42.2,"fall, move, cause"
I_1900,Beauty,30.46,"make, fine, treat"
I_1901,Fashion,10.85,"you, paper, member"
I_1902,Books,49.94,"reach, production, and"
I_1903,Beauty,154.13,"already, center, task"
I_1904,Fashion,45.94,"Democrat, care, need"
I_1905,Electronics,23.55,"option, everyone, rock"
I_1906,Fashion,10.56,"instead, near, end"
I_1907,Electronics,16.02,"power, clear, lay"
I_1908,Electronics,47.58,"war, put, vote"
I_1909,Fashion,78.14,"century, data, picture"
I_1910,Fashion,40.8,"especially, plan, population"
I_1911,Electronics,62.8,"research, nor, positive"
I_1912,Home,58.33,"memory, clearly, start"
I_1913,Beauty,49.66,"first, skin, her"
I_1914,Books,19.55,"who, easy, establish"
I_1915,Fashion,38.06,"mother, range, image"
I_1916,Beauty,16.8,"forget, become, training"
I_1917,Beauty,33.58,"sing, chair, something"
I_1918,Home,43.15,"event, better, woman"
I_1919,Beauty,126.85,"develop, weight, situation"
I_1920,Fashion,11.61,"but, money, then"
I_1921,Beauty,48.68,"open, southern, believe"
I_1922,Fashion,108.31,"give, occur, example"
I_1923,Fashion,60.77,"even, between, answer"
I_1924,Electronics,64.48,"fish, sell, Congress"
I_1925,Home,52.99,"south, question, small"
I_1926,Books,93.57,"necessary, think, I"
I_1927,Electronics,13.87,"or, else, rather"
I_1928,Books,10.93,"require, price, central"
I_1929,Fashion,32.95,"nothing, environment, truth"
I_1930,Electronics,5.88,"police, have, since"
I_1931,Beauty,88.63,"question, industry, leader"
I_1932,Beauty,87.93,"keep, government, light"
I_1933,Books,23.41,"expert, weight, minute"
I_1934,Fashion,24.62,"responsibility, under, director"
I_1935,Books,31.25,"player, beautiful, figure"
I_1936,Home,34.52,"side, suddenly, play"
I_1937,Beauty,36.66,"baby, drive, behavior"
I_1938,Electronics,51.76,"offer, be, experience"
I_1939,Electronics,28.84,"upon, space, action"
I_1940,Electronics,70.43,"way, quality, usually"
I_1941,Beauty,47.31,"carry, marriage, rate"
I_1942,Fashion,20.38,"quality, mother, by"
I_1943,Beauty,96.36,"add, couple, story"
I_1944,Beauty,11.17,"account, interesting, move"
I_1945,Electronics,30.76,"generation, yes, product"
I_1946,Beauty,71.77,"turn, yourself, war"
I_1947,Electronics,18.57,"range, amount, large"
I_1948,Fashion,42.42,"collection, us, shake"
I_1949,Home,51.15,"tough, company, happen"
I_1950,Electronics,16.64,"card, government, anything"
I_1951,Books,31.25,"many, color, wide"
I_1952,Home,29.22,"full, quickly, story"
I_1953,Fashion,21.3,"surface, tax, face"
I_1954,Home,208.79,"low, enter, able"
I_1955,Electronics,17.98,"piece, hour, type"
I_1956,Fashion,73.99,"upon, where, middle"
I_1957,Books,24.19,"throw, very, throughout"
I_1958,Electronics,13.88,"summer, arm, accept"
I_1959,Electronics,35.95,"leave, fear, blue"
I_1960,Fashion,55.66,"glass, reveal, I"
I_1961,Fashion,69.16,"across, issue, culture"
I_1962,Home,115.56,"more, together, improve"
I_1963,Books,349.39,"tree, according, show"
I_1964,Home,40.46,"economic, likely, hear"
I_1965,Home,19.48,"hair, throughout, movie"
I_1966,Electronics,47.57,"especially, writer, prevent"
I_1967,Fashion,26.76,"keep, cause, section"
I_1968,Electronics,69.46,"accept, third, remember"
I_1969,Books,11.73,"book, expect, card"
I_1970,Home,220.23,"inside, former, all"
I_1971,Books,65.68,"program, way, where"
I_1972,Fashion,8.61,"work, budget, major"
I_1973,Fashion,18.78,"many, race, camera"
I_1974,Beauty,63.62,"seem, sister, hundred"
I_1975,Books,84.87,"rise, score, stay"
I_1976,Electronics,11.97,"capital, whatever, society"
I_1977,Books,58.58,"call, general, add"
I_1978,Home,6.97,"range, appear, stop"
I_1979,Fashion,30.83,"involve, others, account"
I_1980,Fashion,80.61,"lose, executive, bar"
I_1981,Books,21.3,"investment, pay, role"
I_1982,Books,9.92,"cost, exactly, boy"
I_1983,Books,37.22,"enjoy, red, project"
I_1984,Home,20.41,"investment, listen, situation"
I_1985,Home,54.8,"billion, room, particularly"
I_1986,Electronics,16.31,"country, talk, pick"
I_1987,Books,17.85,"chance, build, husband"
I_1988,Electronics,6.57,"event, court, certainly"
I_1989,Beauty,37.94,"adult, current, ten"
I_1990,Home,29.12,"herself, modern, record"
I_1991,Fashion,12.8,"woman, develop, international"
I_1992,Beauty,38.67,"article, interview, appear"
I_1993,Fashion,75.31,"body, hair, wall"
I_1994,Beauty,27.87,"represent, east, time"
I_1995,Electronics,41.04,"consider, a, produce"
I_1996,Electronics,41.21,"focus, experience, exactly"
I_1997,Home,12.64,"paper, issue, edge"
I_1998,Fashion,171.62,"man, free, born"
I_1999,Beauty,22.72,"protect, raise, side"
